Species,Platform,Year,Month,Day,Latitude,Longitude,Season
Southern right whale,OBIS,1913,7,1,-26.43226,32.93693,Winter
Southern right whale,OBIS,1913,7,1,-26.67725,36.35284,Winter
Southern right whale,OBIS,1913,7,1,-26.70211,34.83971,Winter
Southern right whale,OBIS,1913,9,1,-23.91546,35.58197,Winter
Southern right whale,OBIS,1913,9,1,-34.64709,23.21227,Winter
Southern right whale,OBIS,1913,5,1,-20.25581,12.52709,Winter
Southern right whale,OBIS,1913,5,1,-21.27338,13.07683,Winter
Southern right whale,OBIS,1913,5,1,-26.23141,35.50331,Winter
Southern right whale,OBIS,1913,5,1,-31.63736,17.6342,Winter
Southern right whale,OBIS,1913,5,1,-32.25465,17.6342,Winter
Southern right whale,OBIS,1913,7,1,-26.83093,35.49233,Winter
Southern right whale,OBIS,1913,7,1,-26.87592,32.9101,Winter
Southern right whale,OBIS,1913,7,1,-27.36715,34.54576,Winter
Southern right whale,OBIS,1913,7,1,-27.54532,34.74655,Winter
Southern right whale,OBIS,1913,9,1,-34.91817,68.38788,Winter
Southern right whale,OBIS,1913,9,1,-34.97415,66.13407,Winter
Southern right whale,OBIS,1913,9,1,-34.28386,64.50388,Winter
Southern right whale,OBIS,1913,9,1,-34.38444,61.01179,Winter
Southern right whale,OBIS,1913,9,1,-35.36496,58.92872,Winter
Southern right whale,OBIS,1913,9,1,-35.6152,56.81151,Winter
Southern right whale,OBIS,1913,9,1,-35.6152,56.26514,Winter
Southern right whale,OBIS,1913,9,1,-36.46312,32.47125,Winter
Southern right whale,OBIS,1913,9,1,-35.69411,32.54444,Winter
Southern right whale,OBIS,1913,9,1,-35.87224,31.99549,Winter
Southern right whale,OBIS,1913,9,1,-38.00727,25.22509,Winter
Southern right whale,OBIS,1913,8,1,-37.86622,29.20139,Winter
Southern right whale,OBIS,1913,9,1,-37.37014,28.59199,Winter
Southern right whale,OBIS,1913,9,1,-37.83405,26.83535,Winter
Southern right whale,OBIS,1913,9,1,-37.83405,26.14001,Winter
Southern right whale,OBIS,1913,9,1,-37.66043,24.0174,Winter
Southern right whale,OBIS,1913,9,1,-33.18944,11.42812,Winter
Southern right whale,OBIS,1913,9,1,-35.53187,66.5097,Winter
Southern right whale,OBIS,1913,7,1,-37.56,9.03069,Winter
Southern right whale,OBIS,1913,7,1,-37.15732,9.53457,Winter
Southern right whale,OBIS,1913,7,1,-37.63787,8.07011,Winter
Southern right whale,OBIS,1913,7,1,-37.15732,8.92969,Winter
Southern right whale,OBIS,1913,7,1,-37.22835,8.34436,Winter
Southern right whale,OBIS,1913,7,1,-37.33473,7.68807,Winter
Southern right whale,OBIS,1913,7,1,-36.49476,8.10194,Winter
Southern right whale,OBIS,1913,7,1,-36.2384,8.16562,Winter
Southern right whale,OBIS,1913,9,1,-38.1549,41.44466,Winter
Southern right whale,OBIS,1913,9,1,-37.2634,41.54711,Winter
Southern right whale,OBIS,1913,9,1,-36.90927,41.34221,Winter
Southern right whale,OBIS,1913,9,1,-37.57346,39.20505,Winter
Southern right whale,OBIS,1913,9,1,-36.16824,39.42463,Winter
Southern right whale,OBIS,1913,9,1,-36.72756,35.06962,Winter
Southern right whale,OBIS,1913,5,1,-35.37322,37.18687,Winter
Southern right whale,OBIS,1913,9,1,-28.28492,38.87568,Winter
Southern right whale,OBIS,1913,9,1,-34.58685,8.68336,Winter
Southern right whale,OBIS,1913,9,1,-33.00549,7.1097,Winter
Southern right whale,OBIS,1913,9,1,-33.92138,4.21856,Winter
Southern right whale,OBIS,1913,9,1,-36.7862,26.79875,Winter
Southern right whale,OBIS,1913,9,1,-36.8448,27.3843,Winter
Southern right whale,OBIS,1913,9,1,-37.02032,23.79782,Winter
Southern right whale,OBIS,1913,9,1,-37.22458,25.1153,Winter
Southern right whale,OBIS,1913,9,1,-37.22458,24.38337,Winter
Southern right whale,OBIS,1913,9,1,-27.48232,34.01063,Winter
Southern right whale,OBIS,1913,6,1,-20.46117,11.88767,Winter
Southern right whale,OBIS,1913,6,1,-21.71618,12.46683,Winter
Southern right whale,OBIS,1913,4,1,-26.40496,35.31217,Winter
Southern right whale,OBIS,1913,9,1,-36.96186,32.25167,Winter
Southern right whale,OBIS,1913,9,1,-36.49255,39.13186,Winter
Southern right whale,OBIS,1913,9,1,-33.49517,11.02556,Winter
Southern right whale,OBIS,1987,8,22,-33.5833,18.35,Winter
Southern right whale,OBIS,1990,8,8,-34.55,19.35,Winter
Southern right whale,OBIS,1986,8,16,-34.55,19.35,Winter
Southern right whale,OBIS,1994,9,22,-34.3833,20.85,Winter
Southern right whale,OBIS,1994,9,22,-34.3833,20.85,Winter
Southern right whale,OBIS,1988,9,13,-33.7333,26.1167,Winter
Southern right whale,OBIS,1978,9,14,-34.3667,18.8167,Winter
Southern right whale,OBIS,1987,8,27,-34.0167,22.7833,Winter
Southern right whale,OBIS,1984,9,8,-34.4833,19.3167,Winter
Southern right whale,MRI,2015,9,29,-34.379533,20.952617,Winter
Southern right whale,MRI,2015,9,29,-34.373483,20.92655,Winter
Southern right whale,MRI,2015,9,29,-34.37755,20.914433,Winter
Southern right whale,MRI,2015,9,29,-34.377917,20.909067,Winter
Southern right whale,MRI,2015,9,29,-34.378617,20.903933,Winter
Southern right whale,MRI,2015,9,29,-34.378067,20.903317,Winter
Southern right whale,MRI,2015,9,29,-34.386217,20.898033,Winter
Southern right whale,MRI,2015,9,29,-34.384333,20.892567,Winter
Southern right whale,MRI,2015,9,29,-34.384583,20.893283,Winter
Southern right whale,MRI,2015,9,29,-34.38455,20.8923,Winter
Southern right whale,MRI,2015,9,29,-34.39075,20.8854,Winter
Southern right whale,MRI,2015,9,29,-34.39075,20.8854,Winter
Southern right whale,MRI,2015,9,29,-34.391233,20.882217,Winter
Southern right whale,MRI,2015,9,29,-34.394333,20.885383,Winter
Southern right whale,MRI,2015,9,29,-34.39295,20.882717,Winter
Southern right whale,MRI,2015,9,29,-34.393117,20.881117,Winter
Southern right whale,MRI,2015,9,29,-34.39375,20.87805,Winter
Southern right whale,MRI,2015,9,29,-34.392567,20.87975,Winter
Southern right whale,MRI,2015,9,29,-34.392517,20.879167,Winter
Southern right whale,MRI,2015,9,29,-34.393733,20.878417,Winter
Southern right whale,MRI,2015,9,29,-34.3932,20.87625,Winter
Southern right whale,MRI,2015,9,29,-34.3924,20.878367,Winter
Southern right whale,MRI,2015,9,29,-34.396383,20.876917,Winter
Southern right whale,MRI,2015,9,29,-34.39605,20.8802,Winter
Southern right whale,MRI,2015,9,29,-34.395133,20.8747,Winter
Southern right whale,MRI,2015,9,29,-34.402033,20.879733,Winter
Southern right whale,MRI,2015,9,29,-34.399467,20.872233,Winter
Southern right whale,MRI,2015,9,29,-34.39955,20.871717,Winter
Southern right whale,MRI,2015,9,29,-34.397,20.871933,Winter
Southern right whale,MRI,2015,9,29,-34.39975,20.869633,Winter
Southern right whale,MRI,2015,9,29,-34.4017,20.867383,Winter
Southern right whale,MRI,2015,9,29,-34.401283,20.866233,Winter
Southern right whale,MRI,2015,9,29,-34.401033,20.864417,Winter
Southern right whale,MRI,2015,9,29,-34.407067,20.863483,Winter
Southern right whale,MRI,2015,9,29,-34.430833,20.87795,Winter
Sperm whale,MRI,1975,1,21,-35.35,23.916667,Summer
Sperm whale,MRI,1975,1,22,-34.966667,23.9,Summer
Sperm whale,MRI,1975,1,24,-34.783333,24.7,Summer
Sperm whale,MRI,1975,1,31,-30.833333,32.716667,Summer
Sperm whale,MRI,1963,2,21,-32.883333,16.283333,Summer
Sperm whale,MRI,1963,2,22,-33.716667,16.466667,Summer
Sperm whale,MRI,1963,2,22,-33.55,16.35,Summer
Sperm whale,MRI,1963,2,23,-33.783333,16.85,Summer
Sperm whale,MRI,1963,2,23,-33.766667,16.9,Summer
Sperm whale,MRI,1963,2,23,-33.65,16.733333,Summer
Sperm whale,MRI,1963,2,24,-33.8,17.166667,Summer
Sperm whale,MRI,1968,1,25,-31.983333,30.55,Summer
Sperm whale,MRI,1968,1,27,-30.5,32.6,Summer
Sperm whale,MRI,1968,1,28,-30.533333,33.066667,Summer
Sperm whale,MRI,1968,1,28,-30.233333,32.95,Summer
Sperm whale,MRI,1968,1,30,-30.2,32.7,Summer
Sperm whale,MRI,1968,2,2,-32.116667,30.233333,Summer
Sperm whale,MRI,1968,2,2,-31.85,30.416667,Summer
Sperm whale,MRI,1968,2,2,-31.816667,30.316667,Summer
Sperm whale,MRI,1971,2,1,-28.816667,33.233333,Summer
Sperm whale,MRI,1971,2,10,-30.2,31.6,Summer
Sperm whale,MRI,1971,2,11,-31.133333,31.216667,Summer
Sperm whale,MRI,1971,2,11,-30.683333,31.216667,Summer
Sperm whale,MRI,1971,2,12,-31.266667,31.033333,Summer
Sperm whale,MRI,1971,2,12,-31.25,31.25,Summer
Sperm whale,MRI,1971,2,13,-31.416667,31.616667,Summer
Sperm whale,MRI,1971,2,13,-31.266667,31.95,Summer
Sperm whale,MRI,1971,2,15,-32.25,30.7,Summer
Sperm whale,MRI,1971,2,17,-30.733333,31.433333,Summer
Sperm whale,MRI,1971,2,18,-29.733333,32.733333,Summer
Sperm whale,MRI,1971,2,19,-30.05,32.1,Summer
Sperm whale,MRI,1972,2,1,-30.666667,31.766667,Summer
Sperm whale,MRI,1972,2,2,-31.55,31.033333,Summer
Sperm whale,MRI,1972,2,3,-31.583333,31.183333,Summer
Sperm whale,MRI,1972,2,4,-31.15,31.016667,Summer
Sperm whale,MRI,1972,2,9,-31.633333,30.733333,Summer
Sperm whale,MRI,1972,2,11,-30.2,32.166667,Summer
Sperm whale,MRI,1972,2,14,-31.633333,30.8,Summer
Sperm whale,MRI,1972,2,15,-31.216667,31.566667,Summer
Sperm whale,MRI,1972,2,16,-30.116667,31.766667,Summer
Sperm whale,MRI,1973,2,1,-30.55,31.966667,Summer
Sperm whale,MRI,1973,2,2,-29.9,32.266667,Summer
Sperm whale,MRI,1973,2,2,-29.8,32.416667,Summer
Sperm whale,MRI,1973,2,5,-32.316667,29.65,Summer
Sperm whale,MRI,1973,2,5,-32.066667,29.9,Summer
Sperm whale,MRI,1973,2,7,-33.05,28.65,Summer
Sperm whale,MRI,1973,2,7,-32.916667,28.833333,Summer
Sperm whale,MRI,1973,2,8,-33.2,28.933333,Summer
Sperm whale,MRI,1973,2,9,-33.966667,28.066667,Summer
Sperm whale,MRI,1973,2,9,-33.883333,28.133333,Summer
Sperm whale,MRI,1973,2,9,-33.85,28.116667,Summer
Sperm whale,MRI,1973,2,9,-33.816667,28.016667,Summer
Sperm whale,MRI,1973,2,9,-33.766667,28.2,Summer
Sperm whale,MRI,1973,2,10,-34.516667,27.516667,Summer
Sperm whale,MRI,1973,2,10,-34.483333,27.666667,Summer
Sperm whale,MRI,1973,2,15,-34.3,28.066667,Summer
Sperm whale,MRI,1973,2,15,-34.3,28.333333,Summer
Sperm whale,MRI,1973,2,15,-34.3,28.516667,Summer
Sperm whale,MRI,1973,2,16,-34.05,28.9,Summer
Sperm whale,MRI,1973,2,16,-34.05,28.9,Summer
Sperm whale,MRI,1973,2,16,-34.05,29.116667,Summer
Sperm whale,MRI,1973,2,21,-30.95,31.75,Summer
Sperm whale,MRI,1973,2,21,-30.883333,31.8,Summer
Sperm whale,MRI,1973,12,20,-31.25,31.116667,Summer
Sperm whale,MRI,1973,12,20,-31.25,31.116667,Summer
Sperm whale,MRI,1973,12,21,-32.866667,30.483333,Summer
Sperm whale,MRI,1973,12,22,-33.366667,30.033333,Summer
Sperm whale,MRI,1975,1,21,-34.933333,24.566667,Summer
Sperm whale,MRI,1975,1,24,-37.416667,21.75,Summer
Sperm whale,MRI,1975,1,27,-35.233333,25.05,Summer
Sperm whale,MRI,1975,1,29,-34.05,28.883333,Summer
Sperm whale,MRI,1975,1,29,-33.633333,29.55,Summer
Sperm whale,MRI,1975,1,31,-31.066667,32.6,Summer
Sperm whale,MRI,1975,1,31,-31.066667,32.6,Summer
Sperm whale,MRI,1985,11,15,-34.833333,18.15,Summer
Sperm whale,MRI,1972,3,17,-31.166667,31.966667,Summer
Sperm whale,MRI,1972,3,17,-31.166667,31.966667,Summer
Sperm whale,MRI,1972,3,17,-31.166667,31.966667,Summer
Sperm whale,MRI,1972,3,20,-30.883333,31.916667,Summer
Sperm whale,MRI,1972,3,20,-30.883333,31.916667,Summer
Sperm whale,MRI,1972,3,8,-30.85,32.333333,Summer
Sperm whale,MRI,1972,3,8,-30.85,32.333333,Summer
Sperm whale,MRI,1972,3,8,-30.75,31.983333,Summer
Sperm whale,MRI,1972,3,6,-30.616667,33.216667,Summer
Sperm whale,MRI,1972,3,17,-30.483333,32.85,Summer
Sperm whale,MRI,1972,3,16,-30.383333,32,Summer
Sperm whale,MRI,1972,3,10,-30.366667,31.666667,Summer
Sperm whale,MRI,1972,3,10,-30.366667,31.666667,Summer
Sperm whale,MRI,1972,3,23,-30.366667,31.966667,Summer
Sperm whale,MRI,1972,3,31,-30.216667,32.583333,Summer
Sperm whale,MRI,1972,3,31,-30.216667,32.583333,Summer
Sperm whale,MRI,1972,3,21,-30.166667,32.1,Summer
Sperm whale,MRI,1972,3,21,-30.166667,32.1,Summer
Sperm whale,MRI,1972,3,31,-30.166667,32.316667,Summer
Sperm whale,MRI,1972,3,11,-30.1,33,Summer
Sperm whale,MRI,1972,3,21,-30.05,32.033333,Summer
Sperm whale,MRI,1972,3,21,-30.05,32.033333,Summer
Sperm whale,MRI,1972,3,11,-29.983333,32.85,Summer
Sperm whale,MRI,1972,3,29,-29.75,33.1,Summer
Sperm whale,MRI,1972,3,29,-29.75,33.1,Summer
Sperm whale,MRI,1972,3,11,-29.416667,33.316667,Summer
Sperm whale,MRI,1972,3,16,-28.933333,33.216667,Summer
Sperm whale,MRI,1972,3,16,-28.933333,33.216667,Summer
Sperm whale,MRI,1972,3,16,-28.766667,33.65,Summer
Sperm whale,MRI,1972,3,16,-28.766667,33.65,Summer
Sperm whale,MRI,1972,3,16,-28.65,33.233333,Summer
Sperm whale,MRI,1972,3,16,-28.65,33.233333,Summer
Sperm whale,MRI,1972,3,16,-28.633333,33.566667,Summer
Sperm whale,MRI,1973,3,27,-31.266667,30.633333,Summer
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Summer
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Summer
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Summer
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Summer
Sperm whale,MRI,1973,3,25,-30.933333,31.716667,Summer
Sperm whale,MRI,1973,3,26,-30.766667,31.1,Summer
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Summer
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Summer
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Summer
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Summer
Sperm whale,MRI,1973,3,11,-30.25,32.616667,Summer
Sperm whale,MRI,1973,3,6,-30.183333,33.25,Summer
Sperm whale,MRI,1973,3,11,-30.166667,32.966667,Summer
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Summer
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Summer
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Summer
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Summer
Sperm whale,MRI,1973,3,16,-30,32.45,Summer
Sperm whale,MRI,1973,3,6,-29.9,33.316667,Summer
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Summer
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Summer
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Summer
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Summer
Sperm whale,MRI,1973,3,23,-29.75,33.066667,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,7,-29.55,32.3,Summer
Sperm whale,MRI,1973,3,18,-29.35,33.05,Summer
Sperm whale,MRI,1973,3,26,-29.35,33.733333,Summer
Sperm whale,MRI,1973,3,3,-29.15,32.766667,Summer
Sperm whale,MRI,1973,3,23,-29,33.566667,Summer
Sperm whale,MRI,1974,2,27,-30.466667,32.416667,Summer
Sperm whale,MRI,1974,2,27,-30.466667,32.416667,Summer
Sperm whale,MRI,1974,2,21,-29.9,32.5,Summer
Sperm whale,MRI,1974,2,21,-29.85,32.2,Summer
Sperm whale,MRI,1974,2,21,-29.75,32.416667,Summer
Sperm whale,MRI,1974,2,21,-29.75,32.466667,Summer
Sperm whale,MRI,1974,2,28,-29.4,33.4,Summer
Sperm whale,MRI,1974,3,27,-31.1,31.25,Summer
Sperm whale,MRI,1974,3,27,-31.1,31.25,Summer
Sperm whale,MRI,1974,3,25,-30.866667,31.616667,Summer
Sperm whale,MRI,1974,3,25,-30.85,31.433333,Summer
Sperm whale,MRI,1974,3,15,-30.766667,31.566667,Summer
Sperm whale,MRI,1974,3,15,-30.733333,31.5,Summer
Sperm whale,MRI,1974,3,15,-30.733333,31.583333,Summer
Sperm whale,MRI,1974,3,24,-30.683333,32.116667,Summer
Sperm whale,MRI,1974,3,24,-30.683333,32.116667,Summer
Sperm whale,MRI,1974,3,6,-30.6,31.933333,Summer
Sperm whale,MRI,1974,3,15,-30.5,31.883333,Summer
Sperm whale,MRI,1974,3,5,-30.233333,32.55,Summer
Sperm whale,MRI,1974,3,21,-30.216667,31.95,Summer
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Summer
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Summer
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Summer
Sperm whale,MRI,1974,3,13,-30.133333,32.183333,Summer
Sperm whale,MRI,1974,3,22,-30.1,32.2,Summer
Sperm whale,MRI,1974,3,5,-30.1,32.6,Summer
Sperm whale,MRI,1974,3,5,-30.083333,32.533333,Summer
Sperm whale,MRI,1974,3,29,-29.75,32.433333,Summer
Sperm whale,MRI,1974,3,11,-29.716667,32.266667,Summer
Sperm whale,MRI,1974,3,22,-29.716667,33.033333,Summer
Sperm whale,MRI,1974,3,4,-29.65,33.1,Summer
Sperm whale,MRI,1974,3,4,-29.65,33.1,Summer
Sperm whale,MRI,1974,3,10,-29.633333,32.333333,Summer
Sperm whale,MRI,1974,3,11,-29.633333,33.166667,Summer
Sperm whale,MRI,1974,3,29,-29.616667,32.5,Summer
Sperm whale,MRI,1974,3,8,-29.533333,32.366667,Summer
Sperm whale,MRI,1974,3,10,-29.45,32.316667,Summer
Sperm whale,MRI,1974,3,10,-29.45,32.816667,Summer
Sperm whale,MRI,1974,3,10,-29.4,32.4,Summer
Sperm whale,MRI,1974,3,7,-29.366667,32.766667,Summer
Sperm whale,MRI,1974,3,23,-29.333333,32.866667,Summer
Sperm whale,MRI,1974,3,31,-29.033333,32.383333,Summer
Sperm whale,MRI,1974,3,9,-29.033333,32.583333,Summer
Sperm whale,MRI,1974,3,8,-28.916667,33.083333,Summer
Sperm whale,MRI,1974,3,8,-28.916667,33.083333,Summer
Sperm whale,MRI,1975,2,23,-31.083333,30.583333,Summer
Sperm whale,MRI,1975,2,6,-31.066667,32.366667,Summer
Sperm whale,MRI,1975,2,21,-31,31.7,Summer
Sperm whale,MRI,1975,2,21,-30.933333,31.466667,Summer
Sperm whale,MRI,1975,2,17,-30.85,31.65,Summer
Sperm whale,MRI,1975,2,2,-30.8,32.066667,Summer
Sperm whale,MRI,1975,2,23,-30.75,30.883333,Summer
Sperm whale,MRI,1975,2,5,-30.7,31.75,Summer
Sperm whale,MRI,1975,2,21,-30.616667,31.583333,Summer
Sperm whale,MRI,1975,2,24,-30.583333,31.783333,Summer
Sperm whale,MRI,1975,2,3,-30.583333,32.133333,Summer
Sperm whale,MRI,1975,2,23,-30.533333,31.116667,Summer
Sperm whale,MRI,1975,2,18,-29.333333,33.016667,Summer
Sperm whale,MRI,1975,2,18,-29.333333,33.016667,Summer
Sperm whale,MRI,1975,2,9,-29.2,32.233333,Summer
Sperm whale,MRI,1975,3,31,-31.033333,31.166667,Summer
Sperm whale,MRI,1975,3,24,-30.816667,32.283333,Summer
Sperm whale,MRI,1975,3,26,-30.616667,32.2,Summer
Sperm whale,MRI,1975,3,26,-30.616667,32.2,Summer
Sperm whale,MRI,1975,3,31,-30.516667,32.366667,Summer
Sperm whale,MRI,1975,3,26,-30.45,32.233333,Summer
Sperm whale,MRI,1975,3,26,-30.416667,31.316667,Summer
Sperm whale,MRI,1975,3,8,-30.383333,31.2,Summer
Sperm whale,MRI,1975,3,8,-30.383333,31.2,Summer
Sperm whale,MRI,1975,3,26,-30.383333,31.466667,Summer
Sperm whale,MRI,1975,3,27,-30.333333,32.433333,Summer
Sperm whale,MRI,1975,3,26,-30.316667,32.183333,Summer
Sperm whale,MRI,1975,3,26,-30.316667,32.183333,Summer
Sperm whale,MRI,1975,3,27,-30.25,32.6,Summer
Sperm whale,MRI,1975,3,27,-30.166667,32.616667,Summer
Sperm whale,MRI,1975,3,28,-30.066667,32.383333,Summer
Sperm whale,MRI,1975,3,7,-29.95,31.766667,Summer
Sperm whale,MRI,1975,3,28,-29.95,32.433333,Summer
Sperm whale,MRI,1975,3,24,-29.9,31.85,Summer
Sperm whale,MRI,1975,3,14,-29.9,32.15,Summer
Sperm whale,MRI,1975,3,14,-29.9,32.983333,Summer
Sperm whale,MRI,1975,3,15,-29.9,33.05,Summer
Sperm whale,MRI,1975,3,4,-29.733333,32.216667,Summer
Sperm whale,MRI,1975,3,14,-29.733333,32.866667,Summer
Sperm whale,MRI,1975,3,14,-29.616667,32.766667,Summer
Sperm whale,MRI,1975,3,7,-29.55,32.066667,Summer
Sperm whale,MRI,1975,3,14,-29.5,32.566667,Summer
Sperm whale,MRI,1975,3,4,-29.416667,32.25,Summer
Sperm whale,MRI,1975,3,8,-29.35,32.583333,Summer
Sperm whale,MRI,1975,3,8,-29.35,32.583333,Summer
Sperm whale,MRI,1975,3,14,-29.333333,32.816667,Summer
Sperm whale,MRI,1963,3,0,-34.083333,16.916667,Summer
Sperm whale,MRI,1963,3,0,-34.083333,16.916667,Summer
Sperm whale,MRI,1963,3,0,-33.916667,15.916667,Summer
Sperm whale,MRI,1963,3,0,-33.916667,16.583333,Summer
Sperm whale,MRI,1963,3,0,-33.916667,17.25,Summer
Sperm whale,MRI,1963,3,0,-33.75,15.75,Summer
Sperm whale,MRI,1963,3,0,-33.583333,16.416667,Summer
Sperm whale,MRI,1963,3,0,-33.416667,16.75,Summer
Sperm whale,MRI,1963,3,0,-33.25,16.583333,Summer
Sperm whale,MRI,1963,3,0,-33.083333,16.416667,Summer
Sperm whale,MRI,1963,10,0,-34.416667,17.916667,Summer
Sperm whale,MRI,1963,10,0,-34.083333,16.916667,Summer
Sperm whale,MRI,1963,10,0,-33.916667,17.416667,Summer
Sperm whale,MRI,1963,10,0,-33.083333,16.75,Summer
Sperm whale,MRI,1963,3,0,-33.916667,15.916667,Summer
Sperm whale,MRI,1963,3,0,-33.916667,16.583333,Summer
Sperm whale,MRI,1963,3,0,-33.916667,16.916667,Summer
Sperm whale,MRI,1963,3,0,-33.916667,17.25,Summer
Sperm whale,MRI,1963,3,0,-33.75,15.75,Summer
Sperm whale,MRI,1963,3,0,-33.75,16.416667,Summer
Sperm whale,MRI,1963,3,0,-33.583333,16.416667,Summer
Sperm whale,MRI,1963,3,0,-33.416667,16.416667,Summer
Sperm whale,MRI,1963,3,0,-33.25,16.583333,Summer
Sperm whale,MRI,1963,3,0,-33.083333,16.416667,Summer
Sperm whale,MRI,1963,3,0,-32.916667,16.25,Summer
Sperm whale,MRI,1963,10,0,-34.416667,17.916667,Summer
Sperm whale,MRI,1963,10,0,-34.25,17.583333,Summer
Sperm whale,MRI,1963,10,0,-34.083333,17.083333,Summer
Sperm whale,MRI,1963,10,0,-34.083333,17.583333,Summer
Sperm whale,MRI,1963,10,0,-33.916667,17.25,Summer
Sperm whale,MRI,1963,10,0,-33.75,17.416667,Summer
Sperm whale,MRI,1963,10,0,-33.083333,16.75,Summer
Sperm whale,MRI,1963,10,0,-33.083333,16.916667,Summer
Sperm whale,MRI,1986,2,0,-17.816667,11.15,Summer
Sperm whale,MRI,1986,2,0,-17.483333,11.083333,Summer
Sperm whale,MRI,1979,12,21,-37.2,18.666667,Summer
Sperm whale,MRI,1979,12,21,-37.2,18.666667,Summer
Sperm whale,MRI,1979,12,21,-37.216667,18.466667,Summer
Sperm whale,MRI,1979,12,21,-37.3,18.616667,Summer
Sperm whale,MRI,1979,12,21,-37.35,18.566667,Summer
Sperm whale,MRI,1979,12,21,-37.383333,19.15,Summer
Sperm whale,MRI,1987,2,13,-35.15,47.083333,Summer
Sperm whale,MRI,1987,2,13,-35.233333,47.016667,Summer
Sperm whale,MRI,1987,2,15,-36.366667,48.133333,Summer
Sperm whale,MRI,1987,2,15,-36.4,48.116667,Summer
Sperm whale,MRI,1987,2,15,-36.416667,48.116667,Summer
Sperm whale,MRI,1987,2,15,-36.516667,48.016667,Summer
Sperm whale,MRI,1987,2,15,-36.75,47.883333,Summer
Sperm whale,MRI,1987,2,15,-36.85,47.85,Summer
Sperm whale,MRI,1987,2,15,-37,49.466667,Summer
Sperm whale,MRI,1987,2,15,-37.066667,49.433333,Summer
Sperm whale,MRI,1988,2,4,-31.966667,48.45,Summer
Sperm whale,MRI,1988,2,4,-32,48.433333,Summer
Sperm whale,MRI,1988,2,4,-32.033333,48.416667,Summer
Sperm whale,MRI,1988,2,4,-32.083333,48.4,Summer
Sperm whale,MRI,1988,2,4,-32.1,48.383333,Summer
Sperm whale,MRI,1988,2,4,-32.1,48.383333,Summer
Sperm whale,MRI,1988,2,5,-27.55,51.8,Summer
Sperm whale,MRI,1992,12,20,-36.35,16.758333,Summer
Sperm whale,OBIS,2010,3,16,-20.02618,57.46013,Summer
Sperm whale,OBIS,2010,3,16,-20.03807,57.46762,Summer
Sperm whale,OBIS,2010,3,16,-20.03638,57.46656,Summer
Sperm whale,OBIS,2010,2,27,-22.27405,54.45891,Summer
Sperm whale,OBIS,2010,2,28,-21.73816,55.46581,Summer
Sperm whale,OBIS,2010,3,3,-20.60656,57.36223,Summer
Sperm whale,OBIS,2010,3,2,-20.78641,57.70413,Summer
Sperm whale,OBIS,2010,2,25,-21.54098,57.11659,Summer
Sperm whale,OBIS,2010,1,29,-23.70914,42.90485,Summer
Sperm whale,OBIS,2010,1,23,-24.24067,42.91534,Summer
Sperm whale,OBIS,2010,1,22,-22.70352,40.69621,Summer
Sperm whale,OBIS,2010,1,21,-18.01915,42.02576,Summer
Sperm whale,OBIS,2010,1,21,-22.65891,42.35106,Summer
Sperm whale,OBIS,2003,1,5,-27.655,54.374,Summer
Sperm whale,OBIS,2003,1,5,-27.789,54.356,Summer
Sperm whale,OBIS,2004,1,19,-37.909,44.986,Summer
Sperm whale,OBIS,2004,1,17,-30.847,43.256,Summer
Sperm whale,OBIS,1999,3,30,-19.05,60.52,Summer
Sperm whale,OBIS,1999,3,30,-19.05,60.52,Summer
Sperm whale,OBIS,1999,3,30,-19.01,61.06,Summer
Sperm whale,OBIS,1999,3,30,-19.03,60.58,Summer
Sperm whale,OBIS,1913,12,1,-25.38393,49.74826,Summer
Sperm whale,OBIS,1913,2,1,-22.1741,50.24349,Summer
Sperm whale,OBIS,1913,2,1,-18.12534,7.42852,Summer
